Model,Dataset,Building,Abs_Error
VMD_Optuna_TCN,cross,Hog,1.570810440335265
VMD_Optuna_TCN,cross,Hog,1.833899163312097
VMD_Optuna_TCN,cross,Hog,1.5238873308727037
VMD_Optuna_TCN,cross,Hog,1.257686926410841
VMD_Optuna_TCN,cross,Hog,1.0109837650613116
VMD_Optuna_TCN,cross,Hog,0.44263168116786744
VMD_Optuna_TCN,cross,Hog,0.21780030786870697
VMD_Optuna_TCN,cross,Hog,0.22234553064344453
VMD_Optuna_TCN,cross,Hog,0.0814588723935401
VMD_Optuna_TCN,cross,Hog,0.3125075176251926
VMD_Optuna_TCN,cross,Hog,0.3327974912491527
VMD_Optuna_TCN,cross,Hog,0.01919761891005578
VMD_Optuna_TCN,cross,Hog,0.4981416631864448
VMD_Optuna_TCN,cross,Hog,1.1514116205588607
VMD_Optuna_TCN,cross,Hog,1.3542864039842542
VMD_Optuna_TCN,cross,Hog,1.5662025383902929
VMD_Optuna_TCN,cross,Hog,1.7768326659439069
VMD_Optuna_TCN,cross,Hog,1.859715706010519
VMD_Optuna_TCN,cross,Hog,1.7289214712296825
VMD_Optuna_TCN,cross,Hog,1.1936064927758991
VMD_Optuna_TCN,cross,Hog,1.1418635622535618
VMD_Optuna_TCN,cross,Hog,0.5778566144372803
VMD_Optuna_TCN,cross,Hog,0.1842292641870884
VMD_Optuna_TCN,cross,Hog,0.30514207444936403
VMD_Optuna_TCN,cross,Hog,0.8032054194688882
VMD_Optuna_TCN,cross,Hog,0.9960701067897304
VMD_Optuna_TCN,cross,Hog,0.5629501249729572
VMD_Optuna_TCN,cross,Hog,0.434725165487059
VMD_Optuna_TCN,cross,Hog,0.5429901160811426
VMD_Optuna_TCN,cross,Hog,0.7019566142046401
VMD_Optuna_TCN,cross,Hog,0.6337149561215867
VMD_Optuna_TCN,cross,Hog,0.6524669572992394
VMD_Optuna_TCN,cross,Hog,0.6198256772401081
VMD_Optuna_TCN,cross,Hog,0.5974359703082186
VMD_Optuna_TCN,cross,Hog,0.20456901873740208
VMD_Optuna_TCN,cross,Hog,0.7931688901187144
VMD_Optuna_TCN,cross,Hog,1.3490041664133372
VMD_Optuna_TCN,cross,Hog,1.7483546105971328
VMD_Optuna_TCN,cross,Hog,2.151061345130195
VMD_Optuna_TCN,cross,Hog,2.0943463214207227
VMD_Optuna_TCN,cross,Hog,1.81283201303264
VMD_Optuna_TCN,cross,Hog,2.1193081734200234
VMD_Optuna_TCN,cross,Hog,2.5098253151284524
VMD_Optuna_TCN,cross,Hog,2.408846331666517
VMD_Optuna_TCN,cross,Hog,1.6015179316053505
VMD_Optuna_TCN,cross,Hog,1.3339407322609063
VMD_Optuna_TCN,cross,Hog,0.7807865544535488
VMD_Optuna_TCN,cross,Hog,0.6272583994774905
VMD_Optuna_TCN,cross,Hog,0.5138141263696312
VMD_Optuna_TCN,cross,Hog,0.6819066265935305
VMD_Optuna_TCN,cross,Hog,1.4730633430745925
VMD_Optuna_TCN,cross,Hog,1.491552620838121
VMD_Optuna_TCN,cross,Hog,1.940482916948156
VMD_Optuna_TCN,cross,Hog,1.9042453747269903
VMD_Optuna_TCN,cross,Hog,1.482498311655533
VMD_Optuna_TCN,cross,Hog,1.206002389730699
VMD_Optuna_TCN,cross,Hog,0.206937140058983
VMD_Optuna_TCN,cross,Hog,0.13434789779522305
VMD_Optuna_TCN,cross,Hog,0.14020967613478774
VMD_Optuna_TCN,cross,Hog,0.6919300245917412
VMD_Optuna_TCN,cross,Hog,0.9529261452791644
VMD_Optuna_TCN,cross,Hog,0.39417088759215346
VMD_Optuna_TCN,cross,Hog,0.5585735586394378
VMD_Optuna_TCN,cross,Hog,0.8084141584787972
VMD_Optuna_TCN,cross,Hog,0.6739010511519012
VMD_Optuna_TCN,cross,Hog,0.3713688896292382
VMD_Optuna_TCN,cross,Hog,0.3145195353120158
VMD_Optuna_TCN,cross,Hog,0.5955075047756395
VMD_Optuna_TCN,cross,Hog,0.5181224550082959
VMD_Optuna_TCN,cross,Hog,0.0490324058406415
VMD_Optuna_TCN,cross,Hog,0.5016658661946494
VMD_Optuna_TCN,cross,Hog,0.769117505219711
VMD_Optuna_TCN,cross,Hog,1.1031794133261101
VMD_Optuna_TCN,cross,Hog,0.9081725448154998
VMD_Optuna_TCN,cross,Hog,1.0116985442854514
VMD_Optuna_TCN,cross,Hog,1.329347891795834
VMD_Optuna_TCN,cross,Hog,1.7534042994304073
VMD_Optuna_TCN,cross,Hog,1.3546780351355068
VMD_Optuna_TCN,cross,Hog,0.9925250279945033
VMD_Optuna_TCN,cross,Hog,0.46062912131837663
VMD_Optuna_TCN,cross,Hog,0.42974795176714053
VMD_Optuna_TCN,cross,Hog,0.29066432638764184
VMD_Optuna_TCN,cross,Hog,0.5291091109328363
VMD_Optuna_TCN,cross,Hog,0.4792459633176378
VMD_Optuna_TCN,cross,Hog,0.14064376341579532
VMD_Optuna_TCN,cross,Hog,0.41180000977406905
VMD_Optuna_TCN,cross,Hog,0.4542696993340627
VMD_Optuna_TCN,cross,Hog,0.42461800734031385
VMD_Optuna_TCN,cross,Hog,0.06439136269096934
VMD_Optuna_TCN,cross,Hog,0.14750639128271814
VMD_Optuna_TCN,cross,Hog,0.31304472572131203
VMD_Optuna_TCN,cross,Hog,0.0791431865343526
VMD_Optuna_TCN,cross,Hog,1.0646134965305123
VMD_Optuna_TCN,cross,Hog,1.0092563167504167
VMD_Optuna_TCN,cross,Hog,0.7904528450219175
VMD_Optuna_TCN,cross,Hog,0.6625921390219531
VMD_Optuna_TCN,cross,Hog,0.43252073867861895
VMD_Optuna_TCN,cross,Hog,0.5943012831970407
VMD_Optuna_TCN,cross,Hog,0.8243626419280048
VMD_Optuna_TCN,cross,Hog,0.9916516853934425
VMD_Optuna_TCN,cross,Hog,0.6187408645406194
VMD_Optuna_TCN,cross,Hog,0.47935051723284516
VMD_Optuna_TCN,cross,Hog,0.21340257408179752
VMD_Optuna_TCN,cross,Hog,0.294199354139252
VMD_Optuna_TCN,cross,Hog,0.5388918362548907
VMD_Optuna_TCN,cross,Hog,1.1420563072459515
VMD_Optuna_TCN,cross,Hog,1.0184558373729686
VMD_Optuna_TCN,cross,Hog,0.9238802660874939
VMD_Optuna_TCN,cross,Hog,0.989276708747866
VMD_Optuna_TCN,cross,Hog,1.2639129380542897
VMD_Optuna_TCN,cross,Hog,0.5158288117975758
VMD_Optuna_TCN,cross,Hog,0.1753393246628292
VMD_Optuna_TCN,cross,Hog,0.1410929832865122
