Model,Dataset,Building,Abs_Error
VMD_TCN,cross,Hog,0.4853186914920826
VMD_TCN,cross,Hog,0.4208827221393605
VMD_TCN,cross,Hog,0.6418840997219064
VMD_TCN,cross,Hog,1.870104332447056
VMD_TCN,cross,Hog,0.536943987250325
VMD_TCN,cross,Hog,0.29759541404247614
VMD_TCN,cross,Hog,0.4539631529301431
VMD_TCN,cross,Hog,1.3895013701915673
VMD_TCN,cross,Hog,0.748641744375206
VMD_TCN,cross,Hog,0.6681545580327537
VMD_TCN,cross,Hog,0.681770467877385
VMD_TCN,cross,Hog,0.8641122770309408
VMD_TCN,cross,Hog,0.026867517828939924
VMD_TCN,cross,Hog,0.10303392082452945
VMD_TCN,cross,Hog,0.22561680038273124
VMD_TCN,cross,Hog,0.9319820346236227
VMD_TCN,cross,Hog,0.08567465782165584
VMD_TCN,cross,Hog,0.048229331284758814
VMD_TCN,cross,Hog,0.807906808972362
VMD_TCN,cross,Hog,0.7648664839863812
VMD_TCN,cross,Hog,0.11653243237734046
VMD_TCN,cross,Hog,0.258369043469429
VMD_TCN,cross,Hog,0.18729968035220423
VMD_TCN,cross,Hog,0.3930532410144778
VMD_TCN,cross,Hog,0.2744071228206124
VMD_TCN,cross,Hog,0.17136634016036822
VMD_TCN,cross,Hog,0.16106203395128205
VMD_TCN,cross,Hog,1.012116193115702
VMD_TCN,cross,Hog,0.680234551668164
VMD_TCN,cross,Hog,1.7337848204374353
VMD_TCN,cross,Hog,1.2682305110543979
VMD_TCN,cross,Hog,0.5532970652580502
VMD_TCN,cross,Hog,0.3499643195997919
VMD_TCN,cross,Hog,0.4152237793207121
VMD_TCN,cross,Hog,0.5366658213138606
VMD_TCN,cross,Hog,1.3547226308584186
VMD_TCN,cross,Hog,0.39835460805893064
VMD_TCN,cross,Hog,0.16416151559352699
VMD_TCN,cross,Hog,0.031396548539397884
VMD_TCN,cross,Hog,0.38820183849334455
VMD_TCN,cross,Hog,0.8757104038000136
VMD_TCN,cross,Hog,0.17870749694108667
VMD_TCN,cross,Hog,0.543507981419566
VMD_TCN,cross,Hog,0.2282612785100966
VMD_TCN,cross,Hog,0.38702069628239855
VMD_TCN,cross,Hog,0.6755633637718859
VMD_TCN,cross,Hog,0.25208644759654675
VMD_TCN,cross,Hog,0.007004293441760012
VMD_TCN,cross,Hog,0.7018243000507383
VMD_TCN,cross,Hog,1.0150955305695533
VMD_TCN,cross,Hog,0.40974566519260236
VMD_TCN,cross,Hog,0.7854464714527154
VMD_TCN,cross,Hog,0.0993164751529747
VMD_TCN,cross,Hog,0.4396095460653271
VMD_TCN,cross,Hog,0.6381480063199945
VMD_TCN,cross,Hog,0.5785552169084553
VMD_TCN,cross,Hog,0.28958182072639715
VMD_TCN,cross,Hog,0.5277747853994299
VMD_TCN,cross,Hog,0.2453072913140062
VMD_TCN,cross,Hog,0.04966678714752959
VMD_TCN,cross,Hog,0.5594226416349386
VMD_TCN,cross,Hog,0.8259501861333831
VMD_TCN,cross,Hog,0.15682432901859045
VMD_TCN,cross,Hog,0.8565618182756012
VMD_TCN,cross,Hog,0.3367522134780856
VMD_TCN,cross,Hog,0.22724008476733815
VMD_TCN,cross,Hog,0.03163305950165096
VMD_TCN,cross,Hog,0.2241489031314785
VMD_TCN,cross,Hog,0.9155869188010755
VMD_TCN,cross,Hog,0.37716075944900496
VMD_TCN,cross,Hog,0.6231690995395169
VMD_TCN,cross,Hog,0.38514966326952305
VMD_TCN,cross,Hog,0.09826399779319672
VMD_TCN,cross,Hog,0.6435765328407257
VMD_TCN,cross,Hog,0.645370273590089
VMD_TCN,cross,Hog,1.5093733164072063
VMD_TCN,cross,Hog,0.059125791788105175
VMD_TCN,cross,Hog,1.1455271010026564
VMD_TCN,cross,Hog,0.501565217256541
VMD_TCN,cross,Hog,1.1411314979791882
VMD_TCN,cross,Hog,0.9183337280750266
VMD_TCN,cross,Hog,0.7247669447660456
VMD_TCN,cross,Hog,0.35847336849570866
VMD_TCN,cross,Hog,1.4248853245377546
VMD_TCN,cross,Hog,0.025207277834418562
VMD_TCN,cross,Hog,2.089325357586148
VMD_TCN,cross,Hog,1.12213182401657
VMD_TCN,cross,Hog,1.109222210332753
VMD_TCN,cross,Hog,0.47058669412135856
VMD_TCN,cross,Hog,0.0806847624778868
VMD_TCN,cross,Hog,0.49443808782100973
VMD_TCN,cross,Hog,0.9561132309436928
VMD_TCN,cross,Hog,0.48457771451771237
VMD_TCN,cross,Hog,0.5554977080821999
VMD_TCN,cross,Hog,0.18439648612309867
VMD_TCN,cross,Hog,1.238652443319559
VMD_TCN,cross,Hog,0.29926724147796335
VMD_TCN,cross,Hog,0.6972823345661183
VMD_TCN,cross,Hog,0.6385018913745881
VMD_TCN,cross,Hog,0.16730715644359861
VMD_TCN,cross,Hog,1.2439307664036718
VMD_TCN,cross,Hog,0.2999828603863719
VMD_TCN,cross,Hog,1.0114834254383922
VMD_TCN,cross,Hog,0.139205242335791
VMD_TCN,cross,Hog,1.2114223203956982
VMD_TCN,cross,Hog,1.8802575355172095
VMD_TCN,cross,Hog,0.4245129875242739
VMD_TCN,cross,Hog,0.9335404939577003
VMD_TCN,cross,Hog,0.5969887768775237
VMD_TCN,cross,Hog,0.27116023001075007
VMD_TCN,cross,Hog,0.3942238491456891
VMD_TCN,cross,Hog,1.1428337739221774
VMD_TCN,cross,Hog,0.04278586778045934
VMD_TCN,cross,Hog,0.7597109038531755
VMD_TCN,cross,Hog,0.6307968466281864
VMD_TCN,cross,Hog,0.80618626538012
VMD_TCN,cross,Hog,0.035488903664052884
VMD_TCN,cross,Hog,0.5411611955464011
VMD_TCN,cross,Hog,0.38132418462634377
VMD_TCN,cross,Hog,0.5073249501176207
VMD_TCN,cross,Hog,0.6583777707368128
VMD_TCN,cross,Hog,0.09450382277369584
VMD_TCN,cross,Hog,0.19254869369417094
VMD_TCN,cross,Hog,0.3842310498356696
VMD_TCN,cross,Hog,0.668046001601958
VMD_TCN,cross,Hog,0.37868670821190165
VMD_TCN,cross,Hog,0.6953892444744696
VMD_TCN,cross,Hog,0.6682897478789087
VMD_TCN,cross,Hog,1.6824023510515715
VMD_TCN,cross,Hog,0.6553660081923027
VMD_TCN,cross,Hog,1.713581462517368
VMD_TCN,cross,Hog,0.18295409618318104
VMD_TCN,cross,Hog,0.27591686064005216
VMD_TCN,cross,Hog,0.33011742120981324
VMD_TCN,cross,Hog,0.6873106351494798
VMD_TCN,cross,Hog,1.689902619361881
VMD_TCN,cross,Hog,1.2505817698240307
VMD_TCN,cross,Hog,1.1618171081841027
VMD_TCN,cross,Hog,1.38393049573898
VMD_TCN,cross,Hog,1.0409534671306488
VMD_TCN,cross,Hog,0.6332537403702716
VMD_TCN,cross,Hog,0.1062837119102511
VMD_TCN,cross,Hog,1.2196218185424783
VMD_TCN,cross,Hog,0.1746317043304373
VMD_TCN,cross,Hog,1.5296383897401427
VMD_TCN,cross,Hog,0.6660698297023799
VMD_TCN,cross,Hog,0.27050140500068665
VMD_TCN,cross,Hog,1.1285222234725723
VMD_TCN,cross,Hog,1.3821418018341092
VMD_TCN,cross,Hog,1.847240511178967
VMD_TCN,cross,Hog,2.036549401283267
VMD_TCN,cross,Hog,2.087421770632261
VMD_TCN,cross,Hog,0.8254070653915164
VMD_TCN,cross,Hog,0.23958387660979952
VMD_TCN,cross,Hog,0.13087136858700887
